IdUbigeo,Distrito,Provincia,Departamento,PAIS,PAIS_DPTO,PAIS_DPTO_PROV,PAIS_DPTO_PROV_DIST
051060605,La Ramada,Cutervo,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Cutervo,Peru Cajamarca Cutervo La Ramada
051060606,Pimpingos,Cutervo,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Cutervo,Peru Cajamarca Cutervo Pimpingos
051060607,Querocotillo,Cutervo,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Cutervo,Peru Cajamarca Cutervo Querocotillo
051060608,San Andrés de Cutervo,Cutervo,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Cutervo,Peru Cajamarca Cutervo San Andrés de Cutervo
051060609,San Juan de Cutervo,Cutervo,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Cutervo,Peru Cajamarca Cutervo San Juan de Cutervo
051060610,San Luis de Lucma,Cutervo,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Cutervo,Peru Cajamarca Cutervo San Luis de Lucma
051060611,Santa Cruz,Cutervo,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Cutervo,Peru Cajamarca Cutervo Santa Cruz
051060612,Santo Domingo de la Capilla,Cutervo,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Cutervo,Peru Cajamarca Cutervo Santo Domingo de la Capilla
051060613,Santo Tomas,Cutervo,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Cutervo,Peru Cajamarca Cutervo Santo Tomas
051060614,Socota,Cutervo,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Cutervo,Peru Cajamarca Cutervo Socota
051060615,Toribio Casanova,Cutervo,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Cutervo,Peru Cajamarca Cutervo Toribio Casanova
051060700,,Hualgayoc,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Hualgayoc,Peru Cajamarca Hualgayoc 
051060701,Bambamarca,Hualgayoc,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Hualgayoc,Peru Cajamarca Hualgayoc Bambamarca
051060702,Chugur,Hualgayoc,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Hualgayoc,Peru Cajamarca Hualgayoc Chugur
051060703,Hualgayoc,Hualgayoc,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Hualgayoc,Peru Cajamarca Hualgayoc Hualgayoc
051060800,,Jaén,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Jaén,Peru Cajamarca Jaén 
051060801,Jaén,Jaén,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Jaén,Peru Cajamarca Jaén Jaén
051060802,Bellavista,Jaén,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Jaén,Peru Cajamarca Jaén Bellavista
051060803,Chontali,Jaén,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Jaén,Peru Cajamarca Jaén Chontali
051060804,Colasay,Jaén,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Jaén,Peru Cajamarca Jaén Colasay
051060805,Huabal,Jaén,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Jaén,Peru Cajamarca Jaén Huabal
051060806,Las Pirias,Jaén,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Jaén,Peru Cajamarca Jaén Las Pirias
051060807,Pomahuaca,Jaén,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Jaén,Peru Cajamarca Jaén Pomahuaca
051060808,Pucara,Jaén,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Jaén,Peru Cajamarca Jaén Pucara
051060809,Sallique,Jaén,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Jaén,Peru Cajamarca Jaén Sallique
051060810,San Felipe,Jaén,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Jaén,Peru Cajamarca Jaén San Felipe
051060811,San José del Alto,Jaén,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Jaén,Peru Cajamarca Jaén San José del Alto
051060812,Santa Rosa,Jaén,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Jaén,Peru Cajamarca Jaén Santa Rosa
051060900,,San Ignacio,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Ignacio,Peru Cajamarca San Ignacio 
051060901,San Ignacio,San Ignacio,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Ignacio,Peru Cajamarca San Ignacio San Ignacio
051060902,Chirinos,San Ignacio,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Ignacio,Peru Cajamarca San Ignacio Chirinos
051060903,Huarango,San Ignacio,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Ignacio,Peru Cajamarca San Ignacio Huarango
051060904,La Coipa,San Ignacio,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Ignacio,Peru Cajamarca San Ignacio La Coipa
051060905,Namballe,San Ignacio,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Ignacio,Peru Cajamarca San Ignacio Namballe
051060906,San José de Lourdes,San Ignacio,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Ignacio,Peru Cajamarca San Ignacio San José de Lourdes
051060907,Tabaconas,San Ignacio,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Ignacio,Peru Cajamarca San Ignacio Tabaconas
051061000,,San Marcos,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Marcos,Peru Cajamarca San Marcos 
051061001,Pedro Gálvez,San Marcos,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Marcos,Peru Cajamarca San Marcos Pedro Gálvez
051061002,Chancay,San Marcos,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Marcos,Peru Cajamarca San Marcos Chancay
051061003,Eduardo Villanueva,San Marcos,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Marcos,Peru Cajamarca San Marcos Eduardo Villanueva
051061004,Gregorio Pita,San Marcos,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Marcos,Peru Cajamarca San Marcos Gregorio Pita
051061005,Ichocan,San Marcos,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Marcos,Peru Cajamarca San Marcos Ichocan
051061006,José Manuel Quiroz,San Marcos,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Marcos,Peru Cajamarca San Marcos José Manuel Quiroz
051061007,José Sabogal,San Marcos,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Marcos,Peru Cajamarca San Marcos José Sabogal
051061100,,San Miguel,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Miguel,Peru Cajamarca San Miguel 
051061101,San Miguel,San Miguel,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Miguel,Peru Cajamarca San Miguel San Miguel
051061102,Bolívar,San Miguel,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Miguel,Peru Cajamarca San Miguel Bolívar
051061103,Calquis,San Miguel,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Miguel,Peru Cajamarca San Miguel Calquis
051061104,Catilluc,San Miguel,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Miguel,Peru Cajamarca San Miguel Catilluc
051061105,El Prado,San Miguel,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Miguel,Peru Cajamarca San Miguel El Prado
051061106,La Florida,San Miguel,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Miguel,Peru Cajamarca San Miguel La Florida
051061107,Llapa,San Miguel,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Miguel,Peru Cajamarca San Miguel Llapa
051061108,Nanchoc,San Miguel,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Miguel,Peru Cajamarca San Miguel Nanchoc
051061109,Niepos,San Miguel,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Miguel,Peru Cajamarca San Miguel Niepos
051061110,San Gregorio,San Miguel,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Miguel,Peru Cajamarca San Miguel San Gregorio
051061111,San Silvestre de Cochan,San Miguel,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Miguel,Peru Cajamarca San Miguel San Silvestre de Cochan
051061112,Tongod,San Miguel,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Miguel,Peru Cajamarca San Miguel Tongod
051061113,Unión Agua Blanca,San Miguel,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Miguel,Peru Cajamarca San Miguel Unión Agua Blanca
051061200,,San Pablo,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Pablo,Peru Cajamarca San Pablo 
051061201,San Pablo,San Pablo,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Pablo,Peru Cajamarca San Pablo San Pablo
051061202,San Bernardino,San Pablo,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Pablo,Peru Cajamarca San Pablo San Bernardino
051061203,San Luis,San Pablo,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Pablo,Peru Cajamarca San Pablo San Luis
051061204,Tumbaden,San Pablo,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca San Pablo,Peru Cajamarca San Pablo Tumbaden
051061300,,Santa Cruz,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Santa Cruz,Peru Cajamarca Santa Cruz 
051061301,Santa Cruz,Santa Cruz,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Santa Cruz,Peru Cajamarca Santa Cruz Santa Cruz
051061302,Andabamba,Santa Cruz,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Santa Cruz,Peru Cajamarca Santa Cruz Andabamba
051061303,Catache,Santa Cruz,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Santa Cruz,Peru Cajamarca Santa Cruz Catache
051061304,Chancaybaños,Santa Cruz,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Santa Cruz,Peru Cajamarca Santa Cruz Chancaybaños
051061305,La Esperanza,Santa Cruz,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Santa Cruz,Peru Cajamarca Santa Cruz La Esperanza
051061306,Ninabamba,Santa Cruz,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Santa Cruz,Peru Cajamarca Santa Cruz Ninabamba
051061307,Pulan,Santa Cruz,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Santa Cruz,Peru Cajamarca Santa Cruz Pulan
051061308,Saucepampa,Santa Cruz,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Santa Cruz,Peru Cajamarca Santa Cruz Saucepampa
051061309,Sexi,Santa Cruz,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Santa Cruz,Peru Cajamarca Santa Cruz Sexi
051061310,Uticyacu,Santa Cruz,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Santa Cruz,Peru Cajamarca Santa Cruz Uticyacu
051061311,Yauyucan,Santa Cruz,Cajamarca,Peru,Peru Cajamarca,Peru Cajamarca Santa Cruz,Peru Cajamarca Santa Cruz Yauyucan
051070000,,,Callao,Peru,Peru Callao,Peru Callao ,Peru Callao  
051070100,,Prov. Const. Del Callao,Callao,Peru,Peru Callao,Peru Callao Prov. Const. Del Callao,Peru Callao Prov. Const. Del Callao 
051070101,Callao,Prov. Const. Del Callao,Callao,Peru,Peru Callao,Peru Callao Prov. Const. Del Callao,Peru Callao Prov. Const. Del Callao Callao
051070102,Bellavista,Prov. Const. Del Callao,Callao,Peru,Peru Callao,Peru Callao Prov. Const. Del Callao,Peru Callao Prov. Const. Del Callao Bellavista
051070103,Carmen de la Legua Reynoso,Prov. Const. Del Callao,Callao,Peru,Peru Callao,Peru Callao Prov. Const. Del Callao,Peru Callao Prov. Const. Del Callao Carmen de la Legua Reynoso
051070104,La Perla,Prov. Const. Del Callao,Callao,Peru,Peru Callao,Peru Callao Prov. Const. Del Callao,Peru Callao Prov. Const. Del Callao La Perla
051070105,La Punta,Prov. Const. Del Callao,Callao,Peru,Peru Callao,Peru Callao Prov. Const. Del Callao,Peru Callao Prov. Const. Del Callao La Punta
051070106,Ventanilla,Prov. Const. Del Callao,Callao,Peru,Peru Callao,Peru Callao Prov. Const. Del Callao,Peru Callao Prov. Const. Del Callao Ventanilla
051070107,Mi Perú,Prov. Const. Del Callao,Callao,Peru,Peru Callao,Peru Callao Prov. Const. Del Callao,Peru Callao Prov. Const. Del Callao Mi Perú
051080000,,,Cusco,Peru,Peru Cusco,Peru Cusco ,Peru Cusco  
051080100,,Cusco,Cusco,Peru,Peru Cusco,Peru Cusco Cusco,Peru Cusco Cusco 
051080101,Cusco,Cusco,Cusco,Peru,Peru Cusco,Peru Cusco Cusco,Peru Cusco Cusco Cusco
051080102,Ccorca,Cusco,Cusco,Peru,Peru Cusco,Peru Cusco Cusco,Peru Cusco Cusco Ccorca
051080103,Poroy,Cusco,Cusco,Peru,Peru Cusco,Peru Cusco Cusco,Peru Cusco Cusco Poroy
051080104,San Jerónimo,Cusco,Cusco,Peru,Peru Cusco,Peru Cusco Cusco,Peru Cusco Cusco San Jerónimo
051080105,San Sebastian,Cusco,Cusco,Peru,Peru Cusco,Peru Cusco Cusco,Peru Cusco Cusco San Sebastian
051080106,Santiago,Cusco,Cusco,Peru,Peru Cusco,Peru Cusco Cusco,Peru Cusco Cusco Santiago
051080107,Saylla,Cusco,Cusco,Peru,Peru Cusco,Peru Cusco Cusco,Peru Cusco Cusco Saylla
051080108,Wanchaq,Cusco,Cusco,Peru,Peru Cusco,Peru Cusco Cusco,Peru Cusco Cusco Wanchaq
051080200,,Acomayo,Cusco,Peru,Peru Cusco,Peru Cusco Acomayo,Peru Cusco Acomayo 
051080201,Acomayo,Acomayo,Cusco,Peru,Peru Cusco,Peru Cusco Acomayo,Peru Cusco Acomayo Acomayo
051080202,Acopia,Acomayo,Cusco,Peru,Peru Cusco,Peru Cusco Acomayo,Peru Cusco Acomayo Acopia
051080203,Acos,Acomayo,Cusco,Peru,Peru Cusco,Peru Cusco Acomayo,Peru Cusco Acomayo Acos
051080204,Mosoc Llacta,Acomayo,Cusco,Peru,Peru Cusco,Peru Cusco Acomayo,Peru Cusco Acomayo Mosoc Llacta
051080205,Pomacanchi,Acomayo,Cusco,Peru,Peru Cusco,Peru Cusco Acomayo,Peru Cusco Acomayo Pomacanchi
051080206,Rondocan,Acomayo,Cusco,Peru,Peru Cusco,Peru Cusco Acomayo,Peru Cusco Acomayo Rondocan
051080207,Sangarara,Acomayo,Cusco,Peru,Peru Cusco,Peru Cusco Acomayo,Peru Cusco Acomayo Sangarara
051080300,,Anta,Cusco,Peru,Peru Cusco,Peru Cusco Anta,Peru Cusco Anta 
051080301,Anta,Anta,Cusco,Peru,Peru Cusco,Peru Cusco Anta,Peru Cusco Anta Anta
051080302,Ancahuasi,Anta,Cusco,Peru,Peru Cusco,Peru Cusco Anta,Peru Cusco Anta Ancahuasi
051080303,Cachimayo,Anta,Cusco,Peru,Peru Cusco,Peru Cusco Anta,Peru Cusco Anta Cachimayo
051080304,Chinchaypujio,Anta,Cusco,Peru,Peru Cusco,Peru Cusco Anta,Peru Cusco Anta Chinchaypujio
051080305,Huarocondo,Anta,Cusco,Peru,Peru Cusco,Peru Cusco Anta,Peru Cusco Anta Huarocondo
051080306,Limatambo,Anta,Cusco,Peru,Peru Cusco,Peru Cusco Anta,Peru Cusco Anta Limatambo
051080307,Mollepata,Anta,Cusco,Peru,Peru Cusco,Peru Cusco Anta,Peru Cusco Anta Mollepata
051080308,Pucyura,Anta,Cusco,Peru,Peru Cusco,Peru Cusco Anta,Peru Cusco Anta Pucyura
051080309,Zurite,Anta,Cusco,Peru,Peru Cusco,Peru Cusco Anta,Peru Cusco Anta Zurite
051080400,,Calca,Cusco,Peru,Peru Cusco,Peru Cusco Calca,Peru Cusco Calca 
051080401,Calca,Calca,Cusco,Peru,Peru Cusco,Peru Cusco Calca,Peru Cusco Calca Calca
051080402,Coya,Calca,Cusco,Peru,Peru Cusco,Peru Cusco Calca,Peru Cusco Calca Coya
051080403,Lamay,Calca,Cusco,Peru,Peru Cusco,Peru Cusco Calca,Peru Cusco Calca Lamay
051080404,Lares,Calca,Cusco,Peru,Peru Cusco,Peru Cusco Calca,Peru Cusco Calca Lares
051080405,Pisac,Calca,Cusco,Peru,Peru Cusco,Peru Cusco Calca,Peru Cusco Calca Pisac
051080406,San Salvador,Calca,Cusco,Peru,Peru Cusco,Peru Cusco Calca,Peru Cusco Calca San Salvador
051080407,Taray,Calca,Cusco,Peru,Peru Cusco,Peru Cusco Calca,Peru Cusco Calca Taray
051080408,Yanatile,Calca,Cusco,Peru,Peru Cusco,Peru Cusco Calca,Peru Cusco Calca Yanatile
051080500,,Canas,Cusco,Peru,Peru Cusco,Peru Cusco Canas,Peru Cusco Canas 
051080501,Yanaoca,Canas,Cusco,Peru,Peru Cusco,Peru Cusco Canas,Peru Cusco Canas Yanaoca
051080502,Checca,Canas,Cusco,Peru,Peru Cusco,Peru Cusco Canas,Peru Cusco Canas Checca
051080503,Kunturkanki,Canas,Cusco,Peru,Peru Cusco,Peru Cusco Canas,Peru Cusco Canas Kunturkanki
051080504,Langui,Canas,Cusco,Peru,Peru Cusco,Peru Cusco Canas,Peru Cusco Canas Langui
051080505,Layo,Canas,Cusco,Peru,Peru Cusco,Peru Cusco Canas,Peru Cusco Canas Layo
051080506,Pampamarca,Canas,Cusco,Peru,Peru Cusco,Peru Cusco Canas,Peru Cusco Canas Pampamarca
051080507,Quehue,Canas,Cusco,Peru,Peru Cusco,Peru Cusco Canas,Peru Cusco Canas Quehue
051080508,Tupac Amaru,Canas,Cusco,Peru,Peru Cusco,Peru Cusco Canas,Peru Cusco Canas Tupac Amaru
051080600,,Canchis,Cusco,Peru,Peru Cusco,Peru Cusco Canchis,Peru Cusco Canchis 
051080601,Sicuani,Canchis,Cusco,Peru,Peru Cusco,Peru Cusco Canchis,Peru Cusco Canchis Sicuani
051080602,Checacupe,Canchis,Cusco,Peru,Peru Cusco,Peru Cusco Canchis,Peru Cusco Canchis Checacupe
051080603,Combapata,Canchis,Cusco,Peru,Peru Cusco,Peru Cusco Canchis,Peru Cusco Canchis Combapata
051080604,Marangani,Canchis,Cusco,Peru,Peru Cusco,Peru Cusco Canchis,Peru Cusco Canchis Marangani
051080605,Pitumarca,Canchis,Cusco,Peru,Peru Cusco,Peru Cusco Canchis,Peru Cusco Canchis Pitumarca
051080606,San Pablo,Canchis,Cusco,Peru,Peru Cusco,Peru Cusco Canchis,Peru Cusco Canchis San Pablo
051080607,San Pedro,Canchis,Cusco,Peru,Peru Cusco,Peru Cusco Canchis,Peru Cusco Canchis San Pedro
051080608,Tinta,Canchis,Cusco,Peru,Peru Cusco,Peru Cusco Canchis,Peru Cusco Canchis Tinta
051080700,,Chumbivilcas,Cusco,Peru,Peru Cusco,Peru Cusco Chumbivilcas,Peru Cusco Chumbivilcas 
051080701,Santo Tomas,Chumbivilcas,Cusco,Peru,Peru Cusco,Peru Cusco Chumbivilcas,Peru Cusco Chumbivilcas Santo Tomas
051080702,Capacmarca,Chumbivilcas,Cusco,Peru,Peru Cusco,Peru Cusco Chumbivilcas,Peru Cusco Chumbivilcas Capacmarca
051080703,Chamaca,Chumbivilcas,Cusco,Peru,Peru Cusco,Peru Cusco Chumbivilcas,Peru Cusco Chumbivilcas Chamaca
051080704,Colquemarca,Chumbivilcas,Cusco,Peru,Peru Cusco,Peru Cusco Chumbivilcas,Peru Cusco Chumbivilcas Colquemarca
051080705,Livitaca,Chumbivilcas,Cusco,Peru,Peru Cusco,Peru Cusco Chumbivilcas,Peru Cusco Chumbivilcas Livitaca
051080706,Llusco,Chumbivilcas,Cusco,Peru,Peru Cusco,Peru Cusco Chumbivilcas,Peru Cusco Chumbivilcas Llusco
051080707,Quiñota,Chumbivilcas,Cusco,Peru,Peru Cusco,Peru Cusco Chumbivilcas,Peru Cusco Chumbivilcas Quiñota
051080708,Velille,Chumbivilcas,Cusco,Peru,Peru Cusco,Peru Cusco Chumbivilcas,Peru Cusco Chumbivilcas Velille
051080800,,Espinar,Cusco,Peru,Peru Cusco,Peru Cusco Espinar,Peru Cusco Espinar 
051080801,Espinar,Espinar,Cusco,Peru,Peru Cusco,Peru Cusco Espinar,Peru Cusco Espinar Espinar
051080802,Condoroma,Espinar,Cusco,Peru,Peru Cusco,Peru Cusco Espinar,Peru Cusco Espinar Condoroma
051080803,Coporaque,Espinar,Cusco,Peru,Peru Cusco,Peru Cusco Espinar,Peru Cusco Espinar Coporaque
051080804,Ocoruro,Espinar,Cusco,Peru,Peru Cusco,Peru Cusco Espinar,Peru Cusco Espinar Ocoruro
051080805,Pallpata,Espinar,Cusco,Peru,Peru Cusco,Peru Cusco Espinar,Peru Cusco Espinar Pallpata
051080806,Pichigua,Espinar,Cusco,Peru,Peru Cusco,Peru Cusco Espinar,Peru Cusco Espinar Pichigua
051080807,Suyckutambo,Espinar,Cusco,Peru,Peru Cusco,Peru Cusco Espinar,Peru Cusco Espinar Suyckutambo
051080808,Alto Pichigua,Espinar,Cusco,Peru,Peru Cusco,Peru Cusco Espinar,Peru Cusco Espinar Alto Pichigua
051080900,,La Convención,Cusco,Peru,Peru Cusco,Peru Cusco La Convención,Peru Cusco La Convención 
051080901,Santa Ana,La Convención,Cusco,Peru,Peru Cusco,Peru Cusco La Convención,Peru Cusco La Convención Santa Ana
051080902,Echarate,La Convención,Cusco,Peru,Peru Cusco,Peru Cusco La Convención,Peru Cusco La Convención Echarate
051080903,Huayopata,La Convención,Cusco,Peru,Peru Cusco,Peru Cusco La Convención,Peru Cusco La Convención Huayopata
051080904,Maranura,La Convención,Cusco,Peru,Peru Cusco,Peru Cusco La Convención,Peru Cusco La Convención Maranura
051080905,Ocobamba,La Convención,Cusco,Peru,Peru Cusco,Peru Cusco La Convención,Peru Cusco La Convención Ocobamba
051080906,Quellouno,La Convención,Cusco,Peru,Peru Cusco,Peru Cusco La Convención,Peru Cusco La Convención Quellouno
051080907,Kimbiri,La Convención,Cusco,Peru,Peru Cusco,Peru Cusco La Convención,Peru Cusco La Convención Kimbiri
051080908,Santa Teresa,La Convención,Cusco,Peru,Peru Cusco,Peru Cusco La Convención,Peru Cusco La Convención Santa Teresa
051080909,Vilcabamba,La Convención,Cusco,Peru,Peru Cusco,Peru Cusco La Convención,Peru Cusco La Convención Vilcabamba
051080910,Pichari,La Convención,Cusco,Peru,Peru Cusco,Peru Cusco La Convención,Peru Cusco La Convención Pichari
051080911,Inkawasi,La Convención,Cusco,Peru,Peru Cusco,Peru Cusco La Convención,Peru Cusco La Convención Inkawasi
051080912,Villa Virgen,La Convención,Cusco,Peru,Peru Cusco,Peru Cusco La Convención,Peru Cusco La Convención Villa Virgen
051080913,Villa Kintiarina,La Convención,Cusco,Peru,Peru Cusco,Peru Cusco La Convención,Peru Cusco La Convención Villa Kintiarina
051081000,,Paruro,Cusco,Peru,Peru Cusco,Peru Cusco Paruro,Peru Cusco Paruro 
051081001,Paruro,Paruro,Cusco,Peru,Peru Cusco,Peru Cusco Paruro,Peru Cusco Paruro Paruro
051081002,Accha,Paruro,Cusco,Peru,Peru Cusco,Peru Cusco Paruro,Peru Cusco Paruro Accha
051081003,Ccapi,Paruro,Cusco,Peru,Peru Cusco,Peru Cusco Paruro,Peru Cusco Paruro Ccapi
051081004,Colcha,Paruro,Cusco,Peru,Peru Cusco,Peru Cusco Paruro,Peru Cusco Paruro Colcha
051081005,Huanoquite,Paruro,Cusco,Peru,Peru Cusco,Peru Cusco Paruro,Peru Cusco Paruro Huanoquite
051081006,Omacha,Paruro,Cusco,Peru,Peru Cusco,Peru Cusco Paruro,Peru Cusco Paruro Omacha
051081007,Paccaritambo,Paruro,Cusco,Peru,Peru Cusco,Peru Cusco Paruro,Peru Cusco Paruro Paccaritambo
051081008,Pillpinto,Paruro,Cusco,Peru,Peru Cusco,Peru Cusco Paruro,Peru Cusco Paruro Pillpinto
051081009,Yaurisque,Paruro,Cusco,Peru,Peru Cusco,Peru Cusco Paruro,Peru Cusco Paruro Yaurisque
051081100,,Paucartambo,Cusco,Peru,Peru Cusco,Peru Cusco Paucartambo,Peru Cusco Paucartambo 
051081101,Paucartambo,Paucartambo,Cusco,Peru,Peru Cusco,Peru Cusco Paucartambo,Peru Cusco Paucartambo Paucartambo
051081102,Caicay,Paucartambo,Cusco,Peru,Peru Cusco,Peru Cusco Paucartambo,Peru Cusco Paucartambo Caicay
051081103,Challabamba,Paucartambo,Cusco,Peru,Peru Cusco,Peru Cusco Paucartambo,Peru Cusco Paucartambo Challabamba
051081104,Colquepata,Paucartambo,Cusco,Peru,Peru Cusco,Peru Cusco Paucartambo,Peru Cusco Paucartambo Colquepata
051081105,Huancarani,Paucartambo,Cusco,Peru,Peru Cusco,Peru Cusco Paucartambo,Peru Cusco Paucartambo Huancarani
051081106,Kosñipata,Paucartambo,Cusco,Peru,Peru Cusco,Peru Cusco Paucartambo,Peru Cusco Paucartambo Kosñipata
051081200,,Quispicanchi,Cusco,Peru,Peru Cusco,Peru Cusco Quispicanchi,Peru Cusco Quispicanchi 
051081201,Urcos,Quispicanchi,Cusco,Peru,Peru Cusco,Peru Cusco Quispicanchi,Peru Cusco Quispicanchi Urcos
051081202,Andahuaylillas,Quispicanchi,Cusco,Peru,Peru Cusco,Peru Cusco Quispicanchi,Peru Cusco Quispicanchi Andahuaylillas
051081203,Camanti,Quispicanchi,Cusco,Peru,Peru Cusco,Peru Cusco Quispicanchi,Peru Cusco Quispicanchi Camanti
051081204,Ccarhuayo,Quispicanchi,Cusco,Peru,Peru Cusco,Peru Cusco Quispicanchi,Peru Cusco Quispicanchi Ccarhuayo
051081205,Ccatca,Quispicanchi,Cusco,Peru,Peru Cusco,Peru Cusco Quispicanchi,Peru Cusco Quispicanchi Ccatca
051081206,Cusipata,Quispicanchi,Cusco,Peru,Peru Cusco,Peru Cusco Quispicanchi,Peru Cusco Quispicanchi Cusipata
051081207,Huaro,Quispicanchi,Cusco,Peru,Peru Cusco,Peru Cusco Quispicanchi,Peru Cusco Quispicanchi Huaro
051081208,Lucre,Quispicanchi,Cusco,Peru,Peru Cusco,Peru Cusco Quispicanchi,Peru Cusco Quispicanchi Lucre
051081209,Marcapata,Quispicanchi,Cusco,Peru,Peru Cusco,Peru Cusco Quispicanchi,Peru Cusco Quispicanchi Marcapata
051081210,Ocongate,Quispicanchi,Cusco,Peru,Peru Cusco,Peru Cusco Quispicanchi,Peru Cusco Quispicanchi Ocongate
051081211,Oropesa,Quispicanchi,Cusco,Peru,Peru Cusco,Peru Cusco Quispicanchi,Peru Cusco Quispicanchi Oropesa
051081212,Quiquijana,Quispicanchi,Cusco,Peru,Peru Cusco,Peru Cusco Quispicanchi,Peru Cusco Quispicanchi Quiquijana
051081300,,Urubamba,Cusco,Peru,Peru Cusco,Peru Cusco Urubamba,Peru Cusco Urubamba 
051081301,Urubamba,Urubamba,Cusco,Peru,Peru Cusco,Peru Cusco Urubamba,Peru Cusco Urubamba Urubamba
051081302,Chinchero,Urubamba,Cusco,Peru,Peru Cusco,Peru Cusco Urubamba,Peru Cusco Urubamba Chinchero
051081303,Huayllabamba,Urubamba,Cusco,Peru,Peru Cusco,Peru Cusco Urubamba,Peru Cusco Urubamba Huayllabamba
051081304,Machupicchu,Urubamba,Cusco,Peru,Peru Cusco,Peru Cusco Urubamba,Peru Cusco Urubamba Machupicchu
051081305,Maras,Urubamba,Cusco,Peru,Peru Cusco,Peru Cusco Urubamba,Peru Cusco Urubamba Maras
